"tweets","class"
"@USER -PRON- ’ not bizarre . -PRON- ’ smart business . -PRON- be go to get pay by someone next year and be save -PRON- body in the process . yes Connor do well . but -PRON- ’ because the brown do not gameplan for -PRON- like -PRON- would bell",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER -PRON- follow all these MAGA Patriots n get a couple new one too 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 ❤ ️ 🇺 🇸 🇺 🇸 ❤ ️ps tweeeeeetrrrr -PRON- do not like u hide these n make -PRON- hard to see these train to follw 😡 😡 😡 👊 🏻 👊 🏻 👊 🏻 url",0
"@USER -PRON- sure hope -PRON- have remove -PRON- from where -PRON- be and be hide and protect -PRON- . -PRON- be chum in the water right now .",0
"@USER @USER -PRON- be not God and -PRON- have no idea who -PRON- be . God do not say -PRON- can not like people in fact -PRON- feel -PRON- send -PRON- Trump in answer to -PRON- prayer",0
"@USER HI ILYSM it have be SUCH a great day",0
"report : Christine Blasey Ford ' prepare to testify ' — but there be some catch ""   url # TCOT # maga # rednationrising """,0
"@USER @USER -PRON- be a russian troll . look at the rest of -PRON- page .",0
"@USER @USER @USER @USER -PRON- think -PRON- be try to repair -PRON- image so -PRON- will be friendly to everyone . -PRON- hope -PRON- can all be friend . -PRON- need to respect Fessy and Tyler 's boundary though now that -PRON- be date other people .",0
"@USER @USER -PRON- be attempt to emotionally manipulate Canadians   standard behaviour for the Trudeau "" Liberals "" .",0
"@USER @USER take a moment to realize Jimin be 22 and -PRON- be 39 year old . 17 year age difference . breathe that in .",0
"@USER Need gun control to many",0
"@USER -PRON- be super excited to have -PRON- ! -PRON- be now on board for the # HadexIncursion",0
"@USER @USER -PRON- be so gorgeous @USER 😘 😘 url",0
"@USER # MAGA 👍   let that set in ...... url",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER -PRON- be cute 😊",0
"@USER -PRON- be Mark Twain in -PRON- eye . love -PRON- .",0
"@USER @USER then there should be no problem have Kavanaugh take a lie detector test just as Dr. Ford . if -PRON- be so anxious to clear -PRON- name -PRON- should be ask to take a lie detector test . the fact that @USER be not blast tweet on this issue also speak volume !",0
"@USER @USER be not this from the Saul Alinsky book # RulesforRadicals or @USER favorite book Antifa Handbook",0
"@USER if just a veiled accusation can derail -PRON- will never stop # resist # antifa and @USER fingerprint all over this",0
"@USER @USER Gun control at -PRON- fine . if that cop have a gun -PRON- would not have be vulnerable to this thug attack .",0
"@USER i think -PRON- and -PRON- team imagine -PRON- all and now -PRON- be a victim in hide from -PRON- abuser "" . Kavanaugh and -PRON- family , friend ever imagine -PRON- , never . """,0
"@USER there be not many instance -PRON- have be in where -PRON- can just admire the woman 's physique . if i spend too long look at a woman 's bit -PRON- all come into question . porn allow an up close personal experience for as long as -PRON- like with no challenge . except of course get catch",0
"@USER @USER just think ... this chap be teach ...",0
"@USER @USER maybe Antifa can find gainful employment and join the american dream . URL",0
"@USER Beto -PRON- would love -PRON- if -PRON- could become a Texas senator . -PRON- need to support the 2nd amendment to get elect . once -PRON- be in -PRON- effect change . -PRON- have -PRON- vote but -PRON- be not worried at all about lose -PRON- gun ownership . the gun control argument be ted good fight",0
"@USER @USER so what ? -PRON- all have concern on gun control but one man be not go to change -PRON- problem . -PRON- be much deep than that .",0
"@USER Lol Religion of peace "" be -PRON- right fellow classical liberal ? Izlam tote need a Reformation """,0
"# RedWaveRising2018 . a Texas gun control platform ? someone drink Koolaide in concentrate . ? ! url",0
"@USER @USER -PRON- think -PRON- character rub off on -PRON- Knight . -PRON- be somewhat witty like -PRON- , such as when -PRON- say -PRON- do not need to see -PRON- when -PRON- can smell -PRON- "" to the Sith on Alderaan . -PRON- be a good Master . """,0
"@USER @USER learn English for "" conservative """,0
"@USER ask -PRON- friend over at @USER",0
"@USER @USER -PRON- have the good fortune of have -PRON- jump on a stickerwoman post a while back . -PRON- be a woman 😢   -PRON- try to tell -PRON- that stickerwoman be a hate crime against Muslims ... 🤔",0
"@USER @USER @USER @USER Becca . -PRON- be too much work .",0
"@USER Chris -PRON- be just stir the pot and -PRON- be a political dig . how about Texas how be thing handle there . PR be a totally different situation .   how do -PRON- help ?",0
"@USER .@USER -PRON- think -PRON- be terrified of Americans see the declassify doc ! -PRON- conservative like transparency which seem to be a dirty word to u dem . PS we have no worry about our GREAT PRESIDENT !   # DeclassifyItAll",0
"- have a nice visit with Mommie dearest . -PRON- really have to bribe -PRON- with Diet Pepsi to eat the rest of -PRON- dinner ..... 😂 😭 🤦 🏾‍ ♀ ️ -PRON- be something else ! ! love that lady ....",0
"@USER if -PRON- be consider leave the republican party PLEASE DO . -PRON- do not need anymore pretend Republicans interfere with Trump 's awesome agenda . sound like -PRON- need to just resign .",0
"President Trump to hold MAGA Rally in Missouri this Week url # donaldtrump # donaldtrumprallie # feature # springfield url",0
"@USER @USER @USER @USER but here be an easy chance to prove -PRON- wrong . show -PRON- one instance where increase gun control in this country cause a decrease in crime with gun .",0
"@USER @USER -PRON- now think -PRON- be a political activist the same way -PRON- think -PRON- can act",0
"@USER -PRON- be quick ! ! !",0
"@USER @USER this have already be reject as -PRON- well know . this be another time waste exercise @USER",0
"@USER @USER Gun control be hit the target where -PRON- intend to hit -PRON- .    since Democrats want to infringe on everyone else 's gun right . -PRON- be ok with just ban -PRON- from Dems . URL",0
"HYSTERICAL ! # MAGA # kag # votered # WalkAway url",0
"@USER -PRON- be a wonderful asset and a great influence !",0
"@USER this remind -PRON- of conservative want to know if Monica be on -PRON- back or -PRON- knee . be -PRON- really need to decide these guy be sleeze bag ?",0
"4A : Texas Medical Board engage in warrantless search of doctor ’s office in ' back - door gun control ' effort   URL",0
"@USER @USER More jewish theatric from ( ( ( Google ) ) )",0
"@USER call b s",0
"@USER ok guy -PRON- think -PRON- claim be b.s . too but if -PRON- start threaten -PRON- -PRON- be no well than Antifa",0
"@USER @USER -PRON- do not live in the US so maybe that be one reason why i do not know who -PRON- be 💀",0
"@USER 1st of all who trust the FBI to do a polygraph?i do not ! -PRON- can pass -PRON- if -PRON- be a habitual liar . -PRON- have no fear or care about what or who -PRON- lie about . -PRON- be probably a closet ANTIFA member . insane to wait 30 yrs . if true other could have be hurt bc of -PRON- complancey . 🤬",0
"@USER hello ... the problem with more gun control be the only people that gun be be take away from or ' control ' as -PRON- say be people like -PRON- who have the legal right to carry a gun . so before -PRON- continue to scream gun control ... look at who -PRON- would affect .",0
"@USER -PRON- be short and feel -PRON- should bow down at the mention of engineer ..   😑 😒",0
"@USER and Twitter seem to be behold to CNN",0
"@USER @USER @USER there ’ actually republican city that have high crime rate than Chicago url",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lol . -PRON- be not argue againstbthe system -PRON- want , and -PRON- be not argue in favor of the system -PRON- describe .   that be like -PRON- argue for the principle of anarchy , and -PRON- constantly say oh yeah , well , Hillary be a corrupt politician ""   Irrelevant .   Factual , but irrelevant """,0
"@USER Beto - male",0
"@USER as a member of antifa ? ;)",0
"@USER @USER @USER @USER @USER @USER @USER the kid -PRON- score on look like -PRON- be about to drop outta school now . somebody check on -PRON-",0
".@user be -PRON- own person . -PRON- be not a @USER copycat . # NVSen URL",0
":(( -PRON- want -PRON- to rest 4ever :((( -PRON- be such a sleepy baby :((( URL",0
"@USER @USER @USER People do not seem to know about these organization or understand -PRON- scheme . -PRON- be anti - freedom tuition fee and Antifa piggy bank . need more people to denounce -PRON- and make student aware of -PRON- so -PRON- can vote to stop fund -PRON- .",0
"@USER do -PRON- get to choose which woman go first ?",0
"@USER delude until -PRON- be walk off .",0
"@USER poll pls",0
"@USER -PRON- ’ an NBA plant !",0
"# Loomer Rachel rollin a dem running for DA in Boston . -PRON- plan to decriminalize what -PRON- call petty crime ( e.g. break and enter ) -PRON- be run in a crowded field & amp ; be be hail by the medium as the good candidate . thank for do what "" conservative "" refuse to do ! url",0
"@USER yes that and ANTIFA .",0
"@USER the NRA be now intimidate by a british cartoon . -PRON- should stay out of european animation ethic unless -PRON- want all of Europe weigh in on gun control .",0
"@USER @USER @USER -PRON- all know death threat be a Resist / Antifa tactic .",0
"@USER double down on rating . Bet NCAA love this .",0
"@USER @USER -PRON- be delusional .",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER got -PRON- Joseph always happy to follow like minded Patriots 😀 but pls follow back !",0
"@USER another Snow Flake melt down .. url",0
"@USER   Mr. Woods .... please help if -PRON- will .   @USER have publish an ANTIFA target list on -PRON- Twitter Account with name of high profile and other trump supporter . -PRON- have report this to Twitter . -PRON- have not suspend -PRON- account .",0
"Mark Judge do not want to lie for KAVANAUGH . # MAGA @user url",0
"@USER the real # Antifa",0
"repeat after -PRON- :   -PRON- will not listen to the poll -PRON- will not get discourage , even if -PRON- be in a blue "" state -PRON- will vote Republican on Tuesday , November 6th , 2018   # ipledgetovote # MAGA # RedtoBlue """,0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER proud to follow all .   thank for the follow - back !",0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER great girl and -PRON- be sure there be more of -PRON- . in the Democratic Party . -PRON- be a real prize",0
"@USER @USER @USER @USER Antifa .... that be who . -PRON- work both way ... be careful .",0
"@USER @USER -PRON- do not know who -PRON- be 💀 💀 💀",0
